medianage,population,countystate,county,state,voteproportion,landarea,income,nonenglish,unemployment,bachelorsdegree,white,black,nativea,asian,pacifici,hispanic,veteran,disability%,manufacturing,agriculture,mining,nonengproportion,popdensity,veteran%,mining/capita,agriculture/capita,manufacturing/capita,popdensityroot,incomeroot,medianageroot,veteran%root,disability%root,mining/capitaroot,agriculture/capitaroot,manufacturing/capitaroot
50.2,99107,"Nevada County, California",Nevada,California,0.4253208337125694,957.77,35039,150610.92631578946,5.0,23.8,92.5,0.2,0.5,1.8,0.0,9.5,7028,15.0,2360.0,416.0,31.0,0.1860912928565291,103.47682637794043,0.07091325537045819,0.00031279324366593683,0.004197483527904184,0.023812646937148737,1.590319228609874,2.84744385993773,1.479348077666923,0.7674900295466985,1.31101942303975,0.09619606546042625,0.2584940547976387,0.6881462812502436
37.7,3172532,"Orange County, California",Orange,California,0.4234982100522663,790.57,38247,1362339.0,5.0,25.9,62.6,1.7,0.4,20.1,0.3,34.3,115859,8.5,197647.0,7666.0,1077.0,0.4294169452033896,4012.967858633644,0.03651941099412078,0.00033947648124589444,0.0024163664858226803,0.06229945040743482,2.2926965007598312,2.872498017228402,1.4375869940315187,0.7182115358358512,1.2386308499811036,0.09986371897623186,0.22741447916748253,0.7576147503250158
41.9,380531,"Placer County, California",Placer,California,0.5203375647427518,1407.01,41745,47467.0,4.8,25.8,81.4,1.5,0.6,6.9,0.1,13.8,25946,10.7,12058.0,682.0,120.0,0.12473885176240569,270.45365704579217,0.06818366966160444,0.0003153488152082222,0.001792232433100063,0.03168730011483953,1.7506901402141757,2.8977468776067803,1.4528520893749945,0.7644833604982454,1.2674720109476267,0.09655928148600074,0.21129953183899092,0.7080901020760534
35.3,2387741,"Riverside County, California",Riverside,California,0.4435014526391719,7206.48,25505,917147.0,8.3,13.8,58.9,6.4,0.9,6.2,0.3,48.4,126328,12.0,86662.0,13399.0,717.0,0.38410656767212187,331.33249519876557,0.052906910757908834,0.0003002838247531872,0.0056115801504434525,0.03629455623537059,1.786596188390882,2.758433590754214,1.4281619907638214,0.7453345276003738,1.2820888539868154,0.09437865882972268,0.2755366821137865,0.7177680936206428
36.0,1514460,"Sacramento County, California",Sacramento,California,0.3393148946060465,964.64,30024,461985.0,6.6,19.3,58.3,9.8,0.7,15.2,1.1,23.0,77871,12.2,37848.0,5320.0,428.0,0.30504932451170713,1569.9742909271854,0.051418327324590944,0.0002826089827397224,0.003512803243400288,0.02499108593161919,2.0873210558087023,2.8037988620196463,1.4309690811052556,0.7432104277255073,1.284209809779432,0.09169104690393948,0.24828393957921163,0.6914782318078782
33.2,2140096,"San Bernardino County, California",San Bernardino,California,0.4147508421472729,20056.94,22641,834790.0,8.6,13.2,61.4,8.5,0.7,7.1,0.3,52.8,92891,11.5,76374.0,5283.0,1833.0,0.3900712865217261,106.70102218982558,0.04340506220281707,0.0008565036334818624,0.0024685808487095906,0.03568718412631957,1.5952063068020954,2.725772216291227,1.4194294393475704,0.7307251217363372,1.2766439281750919,0.14348382348914174,0.2285860194442974,0.7165578005543793
35.7,3317749,"San Diego County, California",San Diego,California,0.3657118799755052,4206.63,34328,1205685.0,6.2,23.3,71.9,5.0,0.8,11.7,0.4,33.5,226047,10.1,145003.0,15023.0,726.0,0.36340452517655797,788.695226345079,0.06813264053428997,0.0002188230634686349,0.004528070086073419,0.043705235085595685,1.94845742766097,2.841612471387569,1.4297721113480473,0.7644261267597636,1.2601787076628697,0.08053583919943269,0.2628963207164073,0.7312288976224675
38.0,870887,"San Francisco County, California",San Francisco,California,0.09287516757353521,46.87,61736,360730.0,4.5,34.1,46.4,5.0,0.4,34.5,0.2,15.2,24447,11.0,26140.0,1118.0,190.0,0.4142098802714933,18580.904629827182,0.028071380098681,0.0002181683731643715,0.001283748637882986,0.03001537512903511,2.6724321354974987,3.0133796337900467,1.4387268865499157,0.6995622670339973,1.2709816152101407,0.0804068546920807,0.19386377091968848,0.7042621975714176
34.3,733709,"San Joaquin County, California",San Joaquin,California,0.39674170034706424,1391.32,24934,275874.0,8.8,11.4,57.0,7.1,0.7,15.2,0.6,41.2,30111,13.2,28485.0,12574.0,0.0,0.37599920404411014,527.3474110916252,0.04103943116412638,0.0,0.01713758451920312,0.03882329370363455,1.8715855429438024,2.752194961941364,1.4240636861607145,0.7266413921812913,1.2943668840243445,0.0,0.3458784515834557,0.7226187693003718
38.8,282887,"San Luis Obispo County, California",San Luis Obispo,California,0.416001896169885,3298.57,34444,48111.0,3.8,23.3,84.4,1.8,0.8,3.9,0.0,22.3,16381,10.7,10936.0,3461.0,379.0,0.17007144195385437,85.7604962150265,0.05790651390838038,0.0013397575710442685,0.012234567159325102,0.03865854563836443,1.5607334145906437,2.842571242297021,1.4417274672809268,0.7520950702640465,1.2674720109476267,0.1660628803137908,0.3238116941672597,0.7223115362384459
39.5,764797,"San Mateo County, California",San Mateo,California,0.1842619217262965,448.41,55257,335406.0,3.3,29.3,50.8,2.3,0.4,28.1,1.4,24.8,26863,8.6,31424.0,1577.0,0.0,0.43855559056847765,1705.5752547891439,0.035124353259753896,0.0,0.0020619850757782783,0.04108802728044174,2.1046849165156103,2.980154160285541,1.4443076433507491,0.715419599190932,1.240080405085894,0.0,0.21880119685419336,0.7267273903211361
33.8,446170,"Santa Barbara County, California",Santa Barbara,California,0.3188318079485932,2735.09,31217,171674.0,5.8,18.6,76.6,1.8,1.1,5.6,0.0,45.1,22212,10.3,14648.0,22221.0,539.0,0.38477262030167875,163.12808719274318,0.049783714727570205,0.0012080597081829795,0.04980388641100926,0.0328305354461304,1.6643814789845544,2.8147453894975105,1.4219740471269156,0.7408132304036642,1.262652149704574,0.16075054647505072,0.4208432416755325,0.7106042434323577
42.6,110642,"LaSalle County, Illinois",LaSalle,Illinois,0.5365378043141749,1135.12,27299,150610.92631578946,8.2,12.2,94.6,2.8,0.1,0.6,0.1,9.5,6413,13.5,7369.0,1525.0,399.0,0.1860912928565291,97.47163295510607,0.057961714358019556,0.0036062254839934202,0.013783192639323223,0.06660219446503136,1.5808396645885625,2.7772480713862255,1.455261231892519,0.7521667343737448,1.2972789669802325,0.21977749011118852,0.3315308473264053,0.7626914079328662
39.7,307004,"McHenry County, Illinois",McHenry,Illinois,0.5051992945326279,603.17,34654,41934.0,4.0,23.4,92.6,1.3,0.1,2.8,0.0,12.9,16049,9.7,27519.0,1345.0,17.0,0.13659105418821904,508.98420014258005,0.05227619184114865,5.537387135021042e-05,0.004381050409766648,0.08963726856979062,1.8649639021802842,2.8442995796045074,1.4450372774419329,0.7444411893618054,1.2550966587609054,0.025258457214929253,0.2609755088991507,0.7856857228906698
32.9,172418,"McLean County, Illinois",McLean,Illinois,0.46642450053234796,1183.38,32521,150610.92631578946,3.6,27.4,82.8,8.3,0.2,5.0,0.0,4.8,9059,8.9,5267.0,653.0,0.0,0.1860912928565291,145.69960621271272,0.05254091800160076,0.0,0.0037873075896948114,0.03054785463234697,1.6456816923934874,2.8262878345260467,1.4181415768793202,0.7448173173783811,1.24433982430245,0.0,0.25257589131873354,0.7055017112813488
41.6,106550,"Macon County, Illinois",Macon,Illinois,0.5590095713691219,580.69,26729,150610.92631578946,8.6,13.0,78.1,12.5,0.2,1.0,0.0,2.2,6624,16.9,7750.0,543.0,0.0,0.1860912928565291,183.4886083796862,0.06216799624589395,0.0,0.005096198967620836,0.07273580478648521,1.684072990805052,2.7713939917387562,1.451808494300666,0.7574547387974775,1.326748699078527,0.0,0.2698269844636982,0.7694401153658776
40.4,265759,"Madison County, Illinois",Madison,Illinois,0.5414851857826531,715.58,29450,150610.92631578946,6.9,16.5,87.9,8.8,0.1,1.2,0.0,3.2,20835,14.1,14765.0,472.0,270.0,0.1860912928565291,371.3896419687526,0.07839809752444885,0.0010159580672714752,0.0017760452138968013,0.05555785504912345,1.8071032988924975,2.7983918668141814,1.4475652084946278,0.7752299671651284,1.3029324823685458,0.15198134551737852,0.2108177071877791,0.7489874608548323
37.3,185006,"Peoria County, Illinois",Peoria,Illinois,0.4539062201444531,619.21,29087,12520.0,8.0,19.2,73.1,18.3,0.3,4.1,0.0,4.7,9513,12.2,12248.0,368.0,0.0,0.06767348086008021,298.77747452399024,0.05141995394743954,0.0,0.0019891246770375017,0.06620325827270467,1.7682138387044284,2.794923292802453,1.4360543709172149,0.7432127788440992,1.284209809779432,0.0,0.21686637058961228,0.7622333322526785
39.0,144784,"Rock Island County, Illinois",Rock Island,Illinois,0.4218833015595212,427.64,27490,16634.0,6.5,16.0,80.6,9.6,0.5,2.4,0.2,12.7,8643,14.3,10435.0,983.0,77.0,0.11488838545695657,338.56514825554206,0.05969582274284451,0.0005318267211846613,0.0067894242457730136,0.0720728809813239,1.790458358983665,2.779185108005817,1.4424689075546286,0.7543873446531544,1.3047689218633443,0.12051883758938575,0.2869924576944652,0.7687359444983323
38.7,262759,"St. Clair County, Illinois",St. Clair,Illinois,0.4466495272847902,657.76,29723,16818.0,5.9,16.4,64.2,29.6,0.3,1.7,0.0,4.0,23170,13.6,10550.0,418.0,275.0,0.06400541941474888,399.4754925808806,0.08817966273277034,0.0010465864156889012,0.00159081135184713,0.04015086067461057,1.8203253371865387,2.8009752037206366,1.441355456376707,0.7843986604640865,1.2982367261521606,0.1534745348554627,0.20500310040636843,0.7250525527273028
40.0,197499,"Sangamon County, Illinois",Sangamon,Illinois,0.5077002836144064,868.3,31576,150610.92631578946,6.5,22.0,82.2,13.2,0.1,1.8,0.1,2.2,12880,13.3,5462.0,1109.0,68.0,0.1860912928565291,227.45479672924105,0.06521552007858268,0.0003443055407875483,0.0056152183049028095,0.027655836232082186,1.7206380000257533,2.8179657565984826,1.4461255495919247,0.7610883884978591,1.2953441380589512,0.10049959114864904,0.2755752812698023,0.6985197332435907
41.2,134385,"Tazewell County, Illinois",Tazewell,Illinois,0.6010403726708075,648.97,31303,150610.92631578946,5.1,17.0,95.7,1.4,0.2,1.0,0.1,2.3,11001,12.5,11205.0,1062.0,0.0,0.1860912928565291,207.07428694700832,0.08186181493470253,0.0,0.007902667708449603,0.08337984150016743,1.7045612739674572,2.815519866647818,1.450406447299114,0.7785887727543965,1.2873332935452237,0.0,0.29627900414087044,0.7800206613442217
40.5,78111,"Vermilion County, Illinois",Vermilion,Illinois,0.6243702976774615,898.37,23570,150610.92631578946,5.0,9.8,81.6,13.8,0.0,1.1,0.0,5.0,4776,14.5,5503.0,1072.0,15.0,0.1860912928565291,86.94747153177421,0.06114375696124746,0.00019203441256673197,0.013724059351435777,0.0704510248236484,1.562880223524829,2.736755239760534,1.4479231182334018,0.7561974560979493,1.3065823891342858,0.0749500709877659,0.33125078344092834,0.7669882866363377
37.9,689529,"Will County, Illinois",Will,Illinois,0.44107090633557544,836.91,33945,130481.0,4.9,22.2,73.3,11.1,0.3,5.6,0.1,17.0,29177,8.3,35813.0,1171.0,268.0,0.18923207000720782,823.898627092519,0.04231439141790991,0.00038867110737909503,0.0016982606967944785,0.051938352121520634,1.9569844639922411,2.8384260326197968,1.4383478251059434,0.7288678764662013,1.235685097983129,0.10599305245489132,0.20844578214407122,0.7439586824869104
41.3,67560,"Williamson County, Illinois",Williamson,Illinois,0.6771945246766294,420.15,24960,150610.92631578946,7.8,15.0,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,2.6,6224,17.1,3159.0,246.0,551.0,0.1860912928565291,160.7997143877187,0.09212551805802249,0.008155713439905269,0.003641207815275311,0.04675843694493783,1.661990462842288,2.7524818132841733,1.4507581037788357,0.7878399408487797,1.328310516451139,0.2682244769434511,0.2503278069778903,0.7361833628227822
39.8,285873,"Winnebago County, Illinois",Winnebago,Illinois,0.469892545786308,513.36,26873,37868.0,9.1,14.2,79.2,12.6,0.1,2.5,0.0,12.5,14823,15.0,29430.0,579.0,0.0,0.13246441601690262,556.8665264142122,0.051851696382659435,0.0,0.0020253749042406944,0.10294781249016172,1.8818071369072042,2.77288344708118,1.4454008547553148,0.743834464562412,1.31101942303975,0.0,0.2178368348505299,0.7966392724190039
35.8,370404,"Allen County, Indiana",Allen,Indiana,0.5704207643216866,657.31,26740,37966.0,4.8,19.3,80.1,11.5,0.1,4.0,0.0,7.3,20016,12.7,32257.0,378.0,104.0,0.10249889310050647,563.5149320716253,0.05403829332296627,0.00028077450567488474,0.0010205073379337157,0.08708599259187266,1.8840418385247428,2.7715080240248002,1.4301721038041693,0.7469132477383305,1.2893783452917424,0.09140349457341623,0.1822056717469594,0.7834203177116618
37.5,81402,"Bartholomew County, Indiana",Bartholomew,Indiana,0.6352723915050785,406.91,29588,150610.92631578946,5.1,18.9,84.5,1.5,0.0,7.2,0.0,6.5,3434,12.6,13939.0,281.0,0.0,0.1860912928565291,200.04915091789337,0.042185695683152745,0.0,0.003452003636274293,0.17123657895383407,1.698688205034859,2.79970041067953,1.4368225216312152,0.728645893323295,1.2883594713366657,0.0,0.2472926077953937,0.8382231563432161
38.7,116031,"Clark County, Indiana",Clark,Indiana,0.587228967485874,372.86,25767,150610.92631578946,6.1,13.2,88.0,5.7,0.1,0.4,0.0,5.3,7738,14.5,8672.0,137.0,37.0,0.1860912928565291,311.1918682615459,0.06668907447147746,0.00031888029923037806,0.0011807189457989674,0.07473864743042807,1.7754270156110767,2.761254176369605,1.441355456376707,0.7627908397464805,1.3065823891342858,0.09705686561804827,0.1895826737572009,0.7715330301421587
35.4,115603,"Delaware County, Indiana",Delaware,Indiana,0.5377080424617158,392.12,24255,150610.92631578946,7.9,12.5,87.6,7.7,0.2,1.3,0.3,2.3,5605,15.1,5968.0,214.0,0.0,0.1860912928565291,294.81536264408857,0.04848490091087602,0.0,0.001851163032101243,0.051624957829814105,1.76585488477645,2.7446067550577284,1.4285660544033094,0.7388574406552375,1.3118908249671954,0.0,0.21302118060128655,0.7435085567128249
36.2,203781,"Elkhart County, Indiana",Elkhart,Indiana,0.6379247295444157,463.17,23630,36769.0,6.2,12.3,88.8,5.5,0.5,1.1,0.2,15.5,8028,14.2,36410.0,618.0,0.0,0.1804338971739269,439.970205324179,0.039395233117905985,0.0,0.0030326674223799077,0.17867220202079684,1.8379865403959152,2.737451113820625,1.4317620834358948,0.7236763291912218,1.3038536119923916,0.0,0.23999284566590634,0.8417937539393142
40.4,76990,"Floyd County, Indiana",Floyd,Indiana,0.5726653306613226,147.94,32251,150610.92631578946,3.9,17.9,90.7,5.1,0.2,1.0,0.0,3.1,3933,14.6,5376.0,163.0,118.0,0.1860912928565291,520.4136812221171,0.05108455643590076,0.0015326665800753344,0.002117158072476945,0.06982725029224575,1.869110040871874,2.8239325448171355,1.4475652084946278,0.7427265737784795,1.307480696100696,0.17305188162958685,0.2202258089292352,0.7663064729625706
39.9,66937,"Grant County, Indiana",Grant,Indiana,0.6719342604298356,414.07,19933,150610.92631578946,8.7,9.3,88.1,7.4,0.4,0.4,0.0,4.2,3527,19.5,5132.0,269.0,0.0,0.1860912928565291,161.65624169826359,0.05269133662996549,0.0,0.004018704154652882,0.07666910677203938,1.6628736357164173,2.691269977696131,1.4457636108365688,0.7450302758323527,1.3458710800145257,0.0,0.2559815916196641,0.7735030675460408
36.9,316373,"Hamilton County, Indiana",Hamilton,Indiana,0.5666165335546105,394.27,44513,28541.0,2.2,37.0,87.3,3.7,0.1,5.5,0.0,3.9,14893,8.8,18507.0,563.0,0.0,0.09021313449630658,802.4272706520912,0.047074181425090005,0.0,0.0017795450307074244,0.05849740654227763,1.9518236140291108,2.9164107238620516,1.4345068837019834,0.7366789792729406,1.242934569729616,0.0,0.21092221575494435,0.7528590255054687
39.9,73717,"Hancock County, Indiana",Hancock,Indiana,0.6930156712086454,306.02,31072,150610.92631578946,5.745559845559846,21.7,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,2.3,6839,12.5,3880.0,582.0,163.0,0.1860912928565291,240.8894843474283,0.09277371569651505,0.002211158891436168,0.0078950581277046,0.052633720851364,1.7305405662005424,2.8134352261482256,1.4457636108365688,0.7883925198301481,1.2873332935452237,0.19257776861112075,0.29621963611070906,0.7449487697659501
36.8,160610,"Hendricks County, Indiana",Hendricks,Indiana,0.6397252478195847,406.91,32672,150610.92631578946,5.8,23.7,87.1,8.3,0.3,2.8,0.0,3.8,9606,11.3,10118.0,259.0,0.0,0.1860912928565291,394.7064461428817,0.05980947637133429,0.0,0.0016126019550463857,0.06299732270717888,1.818140419877156,2.8275973895093585,1.4341176535418658,0.7545308479790693,1.274406108160476,0.0,0.20571784404383348,0.7584591749674638
41.4,82568,"Howard County, Indiana",Howard,Indiana,0.6425915370626714,293.06,26636,150610.92631578946,5.2,12.9,87.2,9.3,0.4,0.3,0.1,3.3,6521,17.5,9496.0,365.0,72.0,0.1860912928565291,281.74435269228144,0.07897732777831605,0.0008720085263055905,0.0044205987791880634,0.11500823563608177,1.7578650112470302,2.7704282089575254,1.4511089947702167,0.7758008364610393,1.331385445092909,0.1443699597921071,0.26149784546338933,0.8055136311645035
37.5,151982,"Johnson County, Indiana",Johnson,Indiana,0.6835488721804511,320.43,32706,150610.92631578946,3.7,20.2,91.4,2.6,0.3,3.4,0.0,3.5,9776,11.2,12830.0,461.0,0.0,0.1860912928565291,474.30640077396,0.06432340671921676,0.0,0.003033253937966338,0.08441789159242542,1.8518503951404937,2.827891504715644,1.4368225216312152,0.7600407953614495,1.2732737985986746,0.0,0.2400036749427646,0.7809863620839195
38.7,79092,"Kosciusko County, Indiana",Kosciusko,Indiana,0.7460104725096621,531.38,27193,150610.92631578946,4.5,12.5,95.5,1.2,0.6,0.5,0.0,7.9,4437,14.9,16278.0,948.0,0.0,0.1860912928565291,148.8426361549174,0.056099226217569416,0.0,0.011986041571840389,0.20581095433166438,1.6491977564544624,2.776167797553048,1.441355456376707,0.7497141143801086,1.3101427769275913,0.0,0.3224917833476086,0.8537817133050009
38.6,485846,"Lake County, Indiana",Lake,Indiana,0.3758604408439154,498.96,27259,68752.0,6.4,14.3,61.6,24.1,0.3,1.3,0.0,18.7,27494,14.0,35689.0,557.0,93.0,0.14150986114941771,973.7173320506654,0.05658994825520844,0.00019141867999324889,0.0011464538145832218,0.07345743301375333,1.9899551579761963,2.776840865116075,1.4409825793226911,0.7503673516086273,1.3020054543174677,0.07481361945318987,0.1880841609159179,0.7702001072743895
40.8,110015,"LaPorte County, Indiana",LaPorte,Indiana,0.5018914673804836,598.3,26407,150610.92631578946,6.7,12.1,82.9,10.8,0.6,0.8,0.1,6.5,6424,12.7,10750.0,603.0,0.0,0.1860912928565291,183.87932475346818,0.058392037449438716,0.0,0.005481070763077762,0.09771394809798664,1.6844312502323755,2.7680370991848653,1.4489920954403341,0.7527233059044693,1.2893783452917424,0.0,0.27413692053026056,0.7924934037922763
40.4,129296,"Madison County, Indiana",Madison,Indiana,0.6005676232169026,451.92,24293,150610.92631578946,5.7,11.6,87.7,7.0,0.3,0.4,0.0,4.0,8782,18.4,9029.0,747.0,0.0,0.1860912928565291,286.10373517436716,0.06792166811038237,0.0,0.005777440910778369,0.06983201336468259,1.7605661712779808,2.7450364462578314,1.4475652084946278,0.7641890920660098,1.3380790844999138,0.0,0.27727391941105456,0.7663116999494437
34.3,941229,"Marion County, Indiana",Marion,Indiana,0.3597408188270617,396.3,26988,122332.0,5.9,19.9,61.4,27.6,0.3,3.0,0.0,10.2,48301,13.4,47726.0,386.0,104.0,0.12997049602169078,2375.0416351249055,0.051316948372818944,0.00011049383306294217,0.00041010211117592,0.050706044968865174,2.1755402504090937,2.774067792622887,1.4240636861607145,0.7430637624570853,1.2963148013310097,0.05209975081227686,0.1384470690118369,0.7421744062843192
28.5,145496,"Monroe County, Indiana",Monroe,Indiana,0.3522770041400075,394.51,26918,150610.92631578946,6.1,24.0,86.2,2.8,0.2,6.5,0.0,3.4,5875,10.9,5035.0,437.0,107.0,0.1860912928565291,368.8018047704748,0.04037911695166877,0.0007354154066091164,0.0030035189970858307,0.03460576235772805,1.8058401463394798,2.7733474288756415,1.3979269772595382,0.725463691939521,1.2698214231914904,0.13601902782999242,0.23945226737560027,0.7143562390212403
